,primary_title,runtime_minutes,genres_x,release_date,production_budget,domestic_gross,worldwide_gross,total_profit,content_rating,directors,actors
39,Murder on the Orient Express,114.0,"Crime,Drama,Mystery","Nov 10, 2017",55000000,102826543,345922730,290922730,PG,Sidney Lumet,"Albert Finney, Lauren Bacall, Ingrid Bergman, Sean Connery, Martin Balsam, Jacqueline Bisset, Jean-Pierre Cassel, John Gielgud, Wendy Hiller, Anthony Perkins, Vanessa Redgrave, Rachel Roberts, Richard Widmark, Michael York, Colin Blakely, George Coulouris, Denis Quilley, Jeremy Lloyd, Vernon Dobtcheff, John Moffatt, George Silver"
40,The Wolf of Wall Street,180.0,"Biography,Crime,Drama","Dec 25, 2013",100000000,116900694,389870414,289870414,R,Martin Scorsese,"Leonardo DiCaprio, Jonah Hill, Margot Robbie, Matthew McConaughey, Kyle Chandler, Joanna Lumley, Jean Dujardin, Jon Bernthal, Jon Favreau, Rob Reiner, Cristin Milioti, Christine Ebersole, Shea Whigham, Katarina Cas, P.J. Byrne, Kenneth Choi, Brian Sacca, Henry Zebrowski, Ethan Suplee, Barry Rothbart, Jake Hoffman, Mackenzie Meehan, Bo Dietl, Jon Spinogatti, Aya Cash, Rizwan Manji, Stephanie Kurtzuba, J.C. MacKenzie, Ashlie Atkinson, Thomas Middleditch, Stephen Kunken, Edward Herrmann, Jordan Belfort, Ted Griffin, Fran Lebowitz, Robert Clohessy, Natasha Newman-Thomas, Sandra Nelson, Johnnie Mae, Christina Jeffs, Sabina Maschi, Zana Markelson, Welker White, Danny Flaherty, Carla Corvo, Dustin Kerns, Ashley Blankenship, Deirdre Reimold, Madison McKinley Garton, Kerry Malloy, Frank Van Putten, Aaron Lazar, Steve Routman, Steve Witting, Charley Morgan, Michael Nathanson, Natalie Bensel, Tess Gillis, Jaclyn M. Keys, Krista Ashworth, Kathleen Fellegara, John Bernard Martin, Jamel Daniels, Dan Bittner, John Behlmann, Ward Horton, Bret Shuford, Paul Dion Monte, Ellen Sexton, Brian Tweedy, J.T. O'Connor, Steven Boyer, Danny A. Abeckaser, Tracy Friedman, Matthew Rauch, Michael Izquierdo, Donnie Keshawarz, Jonathan Tchaikovsky, Aaron Glaser, Ben Rameaka, Ben Loving, Brian Charles Johnson, Sebastian Tillinger, Chris Riggi, Dan Hunter, Meghan Rafferty, Jose Ramon Rosario, Davram Stiefler, Dan Daily, Ben Van Bergen, Matte Osian, Michael Devine, Jason Furlani, Scott Nicholson, Jeremy Bobb, Dean Auer, Tom Greer, Sharon Jones, Catherine Curtin, Victor Verhaeghe, Louis Vanaria, Lawrence Leighton Smith, Justin Anthony Long, Peter Youngblood Hills, Michael Bryan French, Paul Urcioli, Michael J. O'Hara, Ashley Springer, Zineb Oukach, Armen Garo, Emily Tremaine, Adria Baratta, Daniel Hepner, Marcos Gonzalez, Deema Aitken, Gregory Perri, Brendan Griffin, Starr Duncan, Saundra Williams, Loretta O. Booz, Shea Coleman, Giselle Eisenberg, Viki Boyle, Chris Caldovino, Chris Matsevac, Justin Yllanes, Remy Bennett, Jamie O'Connell, Garry Pastore, Hardy Winburn, Allyson Carr, Derek Milman, Jared Houseman, Lawrence Lau Kwok Cheong"
41,Wonder,113.0,"Drama,Family","Nov 17, 2017",20000000,132422809,304604712,284604712,PG,Stephen Chbosky,"Julia Roberts, Owen Wilson, Jacob Tremblay, Izabela Vidovic, Mandy Patinkin, Daveed Diggs, Sonia Braga, Danielle Rose Russell, Nadji Jeter, Noah Jupe, Bryce Gheisar, Millie Davis, Elle McKinnon, Ali Liebert, Emma Tremblay, Rachel Hayward, Mark Dozlaw, Rukiya Bernard, Jennifer March, Ty Consiglio, Kyle Harrison Breitkopf, James Hughes, J. Douglas Stewart, Joseph Gordon, Cameron Roberts, Erika McKitrick, Ben Ratner, Jason McKinnon, Izzy Lieberman, Hannah Hoberman, Michael Alan Healy, Nicole Oliver, Emily- Rose Delahunty, Lucia Thain, Sasha Neuhaus, Callahan Brebner, Caleb Gordon, Grayson Maxwell Gurnsey, Emily Giannozio, Haley Goldin, Macie Margaret Chbosky, Victoria Cruz, Crystal Lowe, Steve Bacic, Armen Henry Bagdasarov, Lidya Jewett, Kaelyn Breitkopf"
42,Chicago,,"Comedy,Crime,Drama","Dec 27, 2002",30000000,170687518,306770545,276770545,PG-13,Rob Marshall,"Renée Zellweger, Catherine Zeta-Jones, Richard Gere, Queen Latifah, John C. Reilly, Dominic West, Christine Baranski, Lucy Liu, Taye Diggs, Colm Feore, Roman Podhora, Ekaterina Chtchelkanova, Deidre Goodwin, Rob Smith, Denise Faye, Mya, Susan Misner, Cliff Saunders, Chita Rivera, Robbie Rox, Ken Ard, Marc Calamia, Sebastian Lacause, Scott Wise, Mike Haddad, Sean Wayne Doyle, Steve Behal, Joseph Scoren, Bruce Beaton, Joey Pizzi, Jayne Eastwood"
43,Split,127.0,"Drama,Fantasy","Jan 20, 2017",5000000,138141585,278964806,273964806,PG-13,M. Night Shyamalan,"James McAvoy, Anya Taylor-Joy, Betty Buckley, Haley Lu Richardson, Jessica Sula, Brad William Henke, Izzie Leigh Coffey, Sebastian Arcelus, Neal Huff, Michael Robert Kelly, Ukee Washington, M. Night Shyamalan, Rosemary Howard, Lynn Renee, Peter Patrikios, Kash Goins, Roy Wilson, Christopher Lee Philips, Nakia Dillard, Bruce Winant"
44,Wanted,160.0,"Action,Drama","Jun 27, 2008",75000000,134508551,342416460,267416460,R,Timur Bekmambetov,"James McAvoy, Morgan Freeman, Angelina Jolie, Terence Stamp, Thomas Kretschmann, Common, Kristen Hager, Marc Warren, David O'Hara, Konstantin Khabenskiy, Dato Bakhtadze, Chris Pratt, Lorna Scott, Sophiya Haque, Brian Caspe, Mark O'Neal, Bridget McManus"
45,Speed,108.0,Drama,"Jun 10, 1994",30000000,121248145,283200000,253200000,R,Jan de Bont,"Keanu Reeves, Dennis Hopper, Sandra Bullock, Joe Morton, Jeff Daniels, Alan Ruck, Glenn Plummer, Richard Lineback, Beth Grant, Hawthorne James, Carlos Carrasco, David Kriegel, Natsuko Ohama, Daniel Villarreal, Margaret Medina, Billy Hopkins, Beau Starr, John Capodice, Simone Gad, Loretta Jean Crudup, Sheri Villanueva, Jordan Lund, Robert Mailhouse, Patrick Fischler, Patrick John Hurley, Susan Barnes, Richard Dano, Michael Sottile, Jane Crawley, Anne O'Sullivan, Thomas Rosales Jr., James DuMont, Antonio Garcia Mora, Patty Toy, Todd Gordon, Bruce Wright, Mark Kriski, Dagny Hultgreen, Richard Schiff, Joseph Carberry, Sandy Martin, Neisha Folkes-LeMelle, Jim Mapp, Milton Quon, Sonia Jackson, Carmen Williams, Paula Montes, Loyda Ramos, Julia Vera, Marylou Lim, Brian K. Grant, Barry Kramer, Robin McKee, Paige Goodman, Christina Fitzgerald, Tara Thomas, Cece Tsou, Michael N. Fujimoto, Richard Gelb"
46,Neighbors,,Drama,"May 9, 2014",18000000,150086800,270944428,252944428,R,John G. Avildsen,"John Belushi, Dan Aykroyd, Cathy Moriarty, Kathryn Walker, Igors Gavon, Dru-Ann Chukron, Dru-Ann Chukran, Lauren Taylor, Tim Kazurinsky, Tino Insana, P.J. Brown, Henry Judd Baker, Lauren-Marie Taylor, Dale Two Eagle, Sherman G. Lloyd, Bert Kittel, J.B. Friend, Bernie Friedman, Edward S. Kotkin, Michael Manoogian"
47,Neighbors,,Drama,"May 9, 2014",18000000,150086800,270944428,252944428,R,Nicholas Stoller,"Seth Rogen, Rose Byrne, Zac Efron, Elise Vargas, Dave Franco, Christopher Mintz-Plasse, Lisa Kudrow, Jake Johnson (XVI), Brian Huskey, Ike Barinholtz, Carla Gallo, Halston Sage, Jerrod Carmichael, Craig Roberts, Ali Cobrin, Kira Sternbach, Fahim Anwar, Ori Kalmus, Steven Michael Eich, Andy Samberg, Adam DeVine, Hannibal Buress, Liz Cackowski, Jason Mantzoukas, Jesse Heiman, Randall Park, Natasha Leggero, Zoey Vargas"
48,Fantastic Four,100.0,"Action,Adventure,Drama","Jul 8, 2005",87500000,154696080,333132750,245632750,PG-13,Tim Story,"Jessica Alba, Chris Evans, Michael Chiklis, Ioan Gruffudd, Julian McMahon, Hamish Linklater, Kerry Washington, Laurie Holden, David Parker, Kevin McNulty, Maria Menounos, Michael Kopsa, Andrew Airlie, Pascale Hutton, G. Michael Gray, David Richmond-Peck, Penelope Corrin, Aonika Laurent, Jason Schombing, Jason Diablo, Colin Lawrence, Paul Belsito, Deejay Jackson, Morgan Reynolds, Gina Holden, Donavon Stinson, Douglas Weston, Tony Alcantar, Brenda M. Crichlow, Brenda Crichlow, Peter Bryant, Lorena Gale, Danielle Dunn-Morris, Nicole Muñoz, Daniel Bacon, Bobby Bysouth, Bobbi Bysouth, Kenny Bartram, Ronnie Renner, Brian Deegan, Marlaina Mah, Tre Verhoeven, Juanita Mirehouse, Stefanie Singer, Little Jamie Watts, Doug Abrahams, Ron Chartier, Stan Lee, Barbara Christabella, Sanja Banic, Ed Hodson, John Speredakos, Jason Kaufman, Preston Peet, Steven Fulani Hart, Bethann Schebece, Lou Torres, Louise Lemoine Torres, Peggy Gormley, Maurice Tyson, Jaimie Mcvittie, Jenni Squair, Lia Salmond, Ellen Ewusie, Ylenia Aurucci, Michelle Kulas, Kate Mullan, Georgia Dewson, Sienna Rose, Hector A. Leguillow, Ben Mulroney, Benedict Mulroney, Terry David Mulligan, Lauren Sanchez, Mark S. Allen, Jon Brady, Taryn Winter Brill, Sara Edwards, Heidi Eng, Jim Ferguson, C.B. Hackworth, Sam Hallenbeck, Mike Waco, Marian Etoile Watson, Richard Ho, Dave Holmes, Andrew Hunsaker, Sergeant Johnson Taylor, Bonnie Laufer-Krebs, Jennifer Lothrop, Lisa Fuller Magee, Bret Martin, Liam Mayclem, Scott Patrick, Shaheem Reid, Sam Rubin, Maria Salas, Devon Soltendieck, Patrick Stoner, Leonard Thomas, Anthony Toscano"
49,Fantastic Four,100.0,"Action,Adventure,Drama","Jul 8, 2005",87500000,154696080,333132750,245632750,PG-13,Josh Trank,"Michael B. Jordan, Kate Mara, Miles Teller, Jamie Bell, Toby Kebbell, Jodi Lyn Brockton, Tim Blake Nelson, Chet Hanks, Reg E. Cathey, Aaron V. Williamson, Sue-Lynn Ansari, Don Yesso, Owen Judge, Jane Rumbaua, Christopher Heskey, Wayne Pére, Shauna Rappold, Mary Rachel Dudley, Jaylen Moore, Lance E. Nichols, Jerrad Vunovich, Mary-Pat Green, Rhonda Dents, David Kency, Melissa McCurley, Gus Rhodes, Han Soto, Evan Hannemann, Kylen Davis, Ben VanderMey, Adam Fristoe, John L. Armijo, Marco St. John, Gretchen Koerner, Nick Killebrew, Deneen Tyler, Lisa Ann Smith, Nicolas Bosc, Alexandra Goel, Anthony Reynolds, Patrick Kearns, Elton LeBlanc, John Ceallach, Mike R. Moreau, Allen Romeraux, Timothy Bell, Daryl Thibodaux, John R. Mangus, Joseph Oliveira, Jesse Yarborough, John Henry, Bryan Stapf, Kerry Sims, Robert 'Bigg Sarge' Deon, Cynthia LeBlanc, Ronnie Hooks, John Teal Jr., John Teal Jr., Jeffry Griffin, Anthony Ramsey, Ravi Naidu, Duane Moseley, Andre Pushkin, Jerome Andries, Santana Draper, Michael 'Mick' Harrity, Artrial Clark, Michael D. Anglin, Kyle Crosby, David Michael Cefalu, Kesha Bullard, Alfonzo Walker, Fernandez Osvaldo, Spence Maughon, Steve Kish, Eric Berris, Garrett Hollingsworth, Gerard 'Jerry' Lewis, Nathan Alan Thomas, Keith Nussbaum, Abhi Trivedi, Nathaniel Holt, Markeith Coleman, Jackson Pyle, Robert D'Arensbourg, Tamika Shanell Johnson, Will Stone, Joshua Montes, Samantha Hopkins, Barney Lanning, Andrew J. Spinks, Sheldon Maurer, Kurt Schlachter, Carlos Retana Jr., Anna R. Parsons, Carlos Retana Jr., Clint Michael Naquin, Adam Elder, M. Jearl Vinot, Roger L. Pfeiffer, Gloria Gonnillini"
50,Ransom,98.0,"Drama,Thriller","Nov 8, 1996",70000000,136492681,308700000,238700000,R,Ron Howard,"Mel Gibson, Rene Russo, Gary Sinise, Delroy Lindo, Lili Taylor, Liev Schreiber, Evan Handler, Donnie Wahlberg, Brawley Nolte, Dan Hedaya, Paul Guilfoyle (II), Michael Gaston, José Zúñiga, Nancy Ticotin, Kevin Neil McCready, Allen Bernstein, Iraida Polanco, John Ortiz, Mike Hodge, Paul Geier, Louisa Marie, Edward Francis Joseph, A.J. Benza, Peter Anthony Tambakis, Tony Hoty, Daniel May Wong, John Short, Ed Jupp Jr., Stephen Oates, Gene Harrison, Mick O'Rourke, Henry Kingi Jr., Roy Farfel, Lex D. Geddings, Donna Hanover, Rosanna Scotto, Tony Potts, John 'Spike' Finnerty, Todd Hallowell, Joe Bacino, Carl S. Redding, James Georgiades, Christian Maelen, David Vadim, Addie O'Donnell, Judy Hudson, Mitzie Pratt, Lynne Redding, Michael Countryman, Chris Lopata, John Richard Hartmann, Anton Evangelista, Richard Price, Joseph Badalucco Jr., Dell Maara, Tommy Allen, John Dorish, Vincent Burns, Brad Brewer, Darren Brown, Marvin Brown, Glenn King, Cheryl Howard, James Ritz, Anna Marie Wieder, Joan D. Lowry, Craig ""Radioman"" Castaldo, Teodorina Bello, Jane Jenkins, Lori Tan Chinn, Carl Don, Nathaniel Freeman, Phil Parolisi, Rafael Osorio, Leslie Devlin, Lewis Dodley, John Brian Rogers, Jeffrey Kaufman, Mark Smith, Jim Whalen, Kim Snyder, Panicker Upendran"
51,Us,92.0,Drama,"Mar 22, 2019",20000000,175006930,254210310,234210310,R,Jordan Peele,"Lupita Nyong'o, Winston Duke, Elisabeth Moss, Tim Heidecker, Shahadi Wright-Joseph, Evan Alex, Madison Curry, Cali Sheldon, Noelle Sheldon, Yahya Abdul-Mateen II, Anna Diop, Duke Nicholson, Ashley McKoy, Napiera Danielle Groves, Lon Gowan, Alan Frazier, Dustin Ybarra, Nathan Harrington, Kara Hayward"
52,Snow White and the Huntsman,127.0,"Action,Adventure,Drama","Jun 1, 2012",170000000,155136755,401021746,231021746,PG-13,Rupert Sanders,"Kristen Stewart, Chris Hemsworth, Charlize Theron, Sam Claflin, Sam Spruell, Ian McShane, Bob Hoskins, Eddie Izzard, Ray Winstone, Nick Frost, Eddie Marsan, Toby Jones, Johnny Harris, Brian Gleeson, Peter Ferdinando, Vincent Regan, Liberty Ross, Noah Huntley, Christopher Obi, Lily Cole, Rachael Stirling, Hattie Gotobed, Raffey Cassidy, Xavier Atkins, Anastasia Hille, Izzy Meikle-Small, Elliot Reeve, Mark Wingett, Jamie Blackley, Dave Legeno, Matt Berry, Greg Hicks, Andrew Hawley, Joey Ansah, Gregor Truter, Tom Mullion"
53,Rocky,,"Action,Drama,Romance","Nov 21, 1976",1000000,117235147,225000000,224000000,PG,John G. Avildsen,"Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers, Burgess Meredith, Thayer David, Joe Spinell, Jimmy Gambina, Bill Baldwin, Al Silvani, James Gambina, George Memmoli, Jodi Letizia, Diana Lewis, George O'Hanlon, Larry Carroll, Stan Shaw, Don Sherman, Billy Sands, Pedro Lovell, DeForest Covan, Simmy Bow, Tony Burton, Hank Rolike, Shirley O'Hara, Kathleen Parker, Frank Stallone, Shirley O'Hara Krims, Lloyd Kaufman, Jane Marla Robbins, Jack Hollander, Joe Sorbello, Chris Avildsen, Frankie Van, Lou Filippo, Robert L. Tangrea, Peter Glassberg, William E. Ring, Joseph C. Giambelluca, Joe Frazier"
54,Noah,138.0,"Action,Adventure,Drama","Mar 28, 2014",130000000,101200044,352831065,222831065,PG-13,Darren Aronofsky,"Russell Crowe, Jennifer Connelly, Ray Winstone, Emma Watson, Anthony Hopkins, Logan Lerman, Douglas Booth, Leo McHugh Carroll, Kevin Durand, Dakota Goyo, Marton Csokas, Ariane Rinehart, Adam M. Griffith, Don Harvey, Sami Gayle, Sophie Nyweide, Ezra Barnes, Nurit Monacelli, Barry Sloane, Arnoddur Magnus Danks, Vera Fried Danks, Vera Fried, Thor Kjartansson, Gregg Bello, Mellie Maissa Rei Campos, Oliver Lee Saunders, Frank Langella, Nick Nolte, Mark Margolis, Finn Wittrock, Madison Davenport, Gavin Casalegno"
55,American Hustle,138.0,"Crime,Drama","Dec 13, 2013",40000000,150117807,257878294,217878294,R,David O. Russell,"Christian Bale, Bradley Cooper, Amy Adams, Jeremy Renner, Jennifer Lawrence, Louis C.K., Jack Huston, Jack Jones, Michael Peña, Shea Whigham, Alessandro Nivola, Elisabeth Röhm, Paul Herman, Saïd Taghmaoui, Matthew Russell, Thomas Matthews, Adrian Martinez, Anthony Zerbe, Colleen Camp, Steve Gagliastro, Chris Tarjan, Zachariah Supka, Christy Scott Cashman, Simon Hamlin, Martie Barylick, Dawn Olivieri, Becky Dennis, Jay Giannone, Arthur Birnbaum, Rob Dininni, Michael Fennimore, Corbo Dante, Santino Corbo, Bo Cleary, Greg Maxwell, Mickey O'Keefe, Aaron Flanders, Erica McDermott, Alura Carbrey, Kayla Feeney, Shannon Halliday, Volieda Webb, Patsy Meck, Abby Lavin, Damien Di Paola, Paul Campbell, Jeff Avigian, Stacy Hock, Michael Trigg, Richard Heneks, Ted Zalewski, Elias Birnbaum, Armen Garo, Sal DiMino, Gary Craig, Barry Primus, Sonny Gordon, Deva Mahal, Dicky Eklund Jr., Sean Eklund, Charley Broderick, Richard Donnelly, Gary Zahakos, Frank Geraci, Melson Alford, Melissa McMeekin, JJ Wright, Bob Taraschi"
56,True Grit,110.0,"Adventure,Drama,Western","Dec 22, 2010",35000000,171243005,252276928,217276928,G,Henry Hathaway,"John Wayne, Kim Darby, Glen Campbell, Robert Duvall, Jeremy Slate, Dennis Hopper, Alfred Ryder, Strother Martin, Jeff Corey, Ron Soble, John Fiedler, James Westerfield, John Doucette, Donald Woods, Edith Atwater, Carlos Rivas, Isabel Boniface, H.W. Gim, John Pickard, Elizabeth Harrower, Ken Renard, Jay Ripley, Kenneth Becker, Myron Healey, Ken Becker, Hank Worden, Guy Wilkerson, Boyd 'Red' Morgan, Robin Morse, Jay Silverheels, Connie Sawyer"
57,True Grit,110.0,"Adventure,Drama,Western","Dec 22, 2010",35000000,171243005,252276928,217276928,PG-13,"Joel Coen, Ethan Coen","Hailee Steinfeld, Jeff Bridges, Matt Damon, Josh Brolin, Barry Pepper, Dakin Matthews, Jarlath Conroy, Domhnall Gleeson, Paul Rae, Leon Russom, Jarleth Conroy, Roy Lee Jones, Bruce Green, Ed Lee Corbin, Candyce Hinkle, Peter Leung, Don Pirl, Joe Stevens, David Lipman, Jake Walker, Orlando Storm Smart, Ty Mitchell, Nicholas Sadler, Scott Sowers, Jonathan Joss, Maggie Goodman, Brandon Sanderson, Ruben Nakai Campana"
58,Silver Linings Playbook,122.0,"Comedy,Drama,Romance","Nov 16, 2012",21000000,132092958,236412453,215412453,R,David O. Russell,"Bradley Cooper, Jennifer Lawrence, Robert De Niro, Jacki Weaver, Chris Tucker, Anupam Kher, John Ortiz, Shea Whigham, Julia Stiles, Paul Herman, Dash Mihok, Matthew Russell, Cheryl Williams, Patrick F. McDade, Brea Bee, Regency Boies, Phillip Chorba, Anthony Lawton, Patsy Meck, Maureen Torsney Weir, Maureen Torsney-Weir, Jeff Reim, Fritz Blanchette, Rick Foster, Bonnie Aarons, Ted Barba, Elias Birnbaum, Matthew Michels, Pete Postiglione, Richard A. Eklund, Sanjay Shende, Mihir Pathak, Ibrahim Syed, Madhu Narula, Samantha Gelnaw, Tiffany Green"
59,Mulan,,"Adventure,Drama,Family","Jun 19, 1998",90000000,120620254,303500000,213500000,G,"Barry Cook, Tony Bancroft","Ming-Na Wen, Eddie Murphy, Lea Salonga, B.D. Wong, George Takei, Donny Osmond, Harvey Fierstein, Jerry Tondo, Gedde Watanabe, James Hong, Noriyuki 'Pat' Morita, June Foray, Miguel Ferrer, Matthew Wilder, Soon-Teck Oh, Freda Foh Shen, Miriam Margolyes, James Shigeta"
60,The Imitation Game,114.0,"Biography,Drama,Thriller","Nov 28, 2014",15000000,91125143,227740463,212740463,PG-13,Morten Tyldum,"Benedict Cumberbatch, Keira Knightley, Allen Leech, Rory Kinnear, Mark Strong (II), Matthew Beard, Matthew Goode, Charles Dance, James Northcote, Tom Goodman-Hill, Steven Waddington, Jack Tarlton, Alex Lawther, Jack Bannon, Tuppence Middleton, Dominic Charman, Charlie Manton, Victoria Wicks, Andrew Havill, Laurence Kennedy, Tim Van Eyken, Miranda Bell, Tim Steed"
61,Lincoln,150.0,"Biography,Drama,History","Nov 9, 2012",65000000,182207973,273346281,208346281,PG-13,Steven Spielberg,"Daniel Day-Lewis, Sally Field, David Strathairn, Tommy Lee Jones, Joseph Gordon-Levitt, James Spader, Hal Holbrook, John Hawkes, Jackie Earle Haley, Bruce McGill, Tim Blake Nelson, Joseph Cross, Jared Harris, Lee Pace, Peter McRobbie, Gulliver McGrath, Gloria Reuben, Jeremy Strong, Michael Stuhlbarg, Boris McGiver, David Costabile, Stephen Spinella, Walton Goggins, David Warshofsky, Colman Domingo, David Oyelowo, Lukas Haas, Dane DeHaan, Carlos Thompson, Bill Camp, Elizabeth Marvel, Byron Jennings, Julie White, Charmaine Crowell-White, Charmaine Crowell, Ralph D. Edlow, Grainger Hines, Richard Topol, Walt Smith, Dakin Matthews, James ""Ike"" Eichling, Wayne Duvall, William Raymond, Ford Flannagan, Bob Ayers, Robert Peters, John Moon Martin, Kevin O'Donnell, Jamie Horton, Joseph Dellinger, Rick Warner, Elijah Chester, Dave Hager, Sean Haggerty, Michael Shiflett, Gregory Itzin, Stephen Dunn, Stephen McKinley Henderson, Chase Edmunds, John Hutton, Robert Ruffin, Drew Sease, John Lescault, Scott Wichmann, Adam Driver, Jean Kennedy Smith, Shirley Augustine, Sarah Wylie, Margaret Ann McGowan, Hilary Montgomery, Asa-Luke Twocrow, Lancer Shull, George Turman, Robert Wilharm, Kevin Kline, John Jones, Paul Gowans, Joseph Miller, John Bellemer, Mary Dunleavy, Christopher Evan Welch, Alan Sader, Gannon McHale, Ken Lambert, Tom Belgrey, Ted Johnson, Don Henderson Baker, Raynor Scheine, Armistead Nelson Wellford, Michael Ruff, Rich Wills, Stephen Bozzo, Christopher Alan Stewart, Teddy Eck, Todd Fletcher, Charles Kinney, Joseph Carlson, Michael Goodwin, Christopher Boyer, Joe Inscoe, Edward McDonald, S. Epatha Merkerson, Robert Shepherd, Todd Hunter, Martin D. Dew, James Batchelder, Gregory Hosaflook, Joe Kerkes, William Kaffenberger, Larry Van Hoose, C. Brandon Marshall, David Graham, Benjamin Shirley, Henry Kidd, Joseph Frances Filipowski, Thomas Aldridge, Sidney Blackmer, Jr., Billy Caldwell, Glenn Crone, Theodore Ewald, Raymond Johnson, Gary Keener, Stephen Dunford, David Doersch, Christopher Cartmill"
62,Hidden Figures,127.0,"Biography,Drama,History","Dec 25, 2016",25000000,169607287,231771716,206771716,PG,Ted Melfi,"Taraji P. Henson, Octavia Spencer, Janelle Monáe, Kirsten Dunst, Jim Parsons, Mahershala Ali, Kevin Costner, Kimberly Quinn, Glen Powell, Aldis Hodge, Ariana Neal, Maria Howell, Jaiden Kaine, Wilbur Fitzgerald, Scott Michael Morgan, Cullen Moss, Rhoda Griffis, Dane Davenport, Bob Jennings, Alkoya Brunson, Ron Clinton Smith, Joe Knezevich, Kurt Krause, Cody Carrera"
63,Sex and the City 2,146.0,"Comedy,Drama,Romance","May 27, 2010",95000000,95347692,294680778,199680778,R,Michael Patrick King,"Sarah Jessica Parker, Kim Cattrall, Kristin Davis, Cynthia Nixon, John Corbett, David Eigenberg, Chris Noth, Evan Handler, Jason Lewis, Willie Garson, Mario Cantone, Parker Fong, Alexandra Fong, Lynn Cohen, Liza Minnelli, Tim Gunn, Noah Mills, Kelli O'Hara, David Alan Basche, Viola Harris, Gerry Vichi, Norm Lewis, Manuel Herrera, Alice Eve, Joseph Pupo, Neal Bledsoe, Ron White, Condola Rashad, Jennifer Ferrin, Kevin Brown, Miley Cyrus, Art Malik, Dhaffer L'Abidine, Penelope Cruz, Omid Djalili, Max Ryan, Daoud Heidami, Antony Bunsee, Waleed Zuaiter, Piter Marek, Tarek Moussa, Raya Meddine, Goldy Notay, Anoush Nevart, Johnny Palumbo, Jimmy Palumbo, Megan Boone, Michael T. Weiss, Kamilah Marshall, Shayna Steele, Jordan Ballard, Minglie Chen, Billy Stritch, Nadine Isenegger, Natalie Lomonte, Alexandra Carl, Liliana Pizzuto, Sabrina Pizzuto, Savanna Mae Dezio, Sienna Cheryl Dezio, Selenis Leyva, Deepa Purohit, Nicole Shalhoub, Chriselle Almeida, Marjan Neshat, Fatima Nouali, Meryem Zaimi, Raza Jaffrey, Walton Nuñez, Akhmiss Abdelmalek, Bouhasni Abdessalam, Najat Khair Allah, Azzedine Riyad, Mohamed Belafkih, Alexander Wraith, Adesola Osakalumi, Nnamudi Amobi, Tory Ross, Loretta Ables Sayre, Ronica Reddick, Moutaaouakil Mohammed, Moutaouakil Mohammed, Zohra Sadiki, Jamal Selamoui, Hniny Mostapha, Abderrahim Daris, Kafi Mohamed, Adil Louchgui, Belmjahed Abdelhak, Mustafa Alyassri, Sultan Alyassri, Jack O'Brien"
